match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version,tournament
3869219,2022-12-05,17:00:00.000,1,1,available,available,2023-03-18T12:56:12.567784,2023-06-21T16:56:21.929024,4,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,778,Japan,male,,114,Japan,785,Croatia,male,,56,Croatia,33,Round of 16,117897,Al Janoub Stadium   ,185,Qatar,438.0,Ismail Elfath,241.0,United States of America,Hajime Moriyasu,Zlatko Dalić,5699,Hajime Moriyasu,,1968-08-23,114,Japan,307,Zlatko Dalić,,1966-10-26,56,Croatia,1.1.0,2,2,World Cup 2022
3869253,2022-12-05,21:00:00.000,4,1,available,available,2023-06-06T07:12:35.194539,2023-06-19T13:27:43.114201,4,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,781,Brazil,male,,31,Brazil,791,South Korea,male,,121,Korea (South),33,Round of 16,1001115,Stadium 974,185,Qatar,76.0,Clément Turpin,78.0,France,Adenor Leonardo Bacchi,Paulo Jorge Gomes Bento,547,Adenor Leonardo Bacchi,Tite,1961-05-25,31,Brazil,5688,Paulo Jorge Gomes Bento,Paulo Bento,1969-06-20,183,Portugal,1.1.0,2,2,World Cup 2022
3869152,2022-12-04,17:00:00.000,3,1,available,available,2023-03-29T17:33:46.676666,2023-06-18T15:31:37.811846,4,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,771,France,male,,78,France,789,Poland,male,,182,Poland,33,Round of 16,1000838,Al Thumama Stadium,185,Qatar,1847.0,Jesús Valenzuela Sáez,246.0,Venezuela (Bolivarian Republic),Didier Deschamps,Czesław Michniewicz,545,Didier Deschamps,,1968-10-15,78,France,5294,Czesław Michniewicz,,1970-02-12,182,Poland,1.1.0,2,2,World Cup 2022
3869117,2022-12-03,17:00:00.000,3,1,available,available,2023-03-19T06:42:53.735484,2023-04-26T23:37:58.786835,4,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,941,Netherlands,male,,160,Netherlands,1839,United States,male,,241,United States of America,33,Round of 16,1000253,Sheikh Khalifa International Stadium,185,Qatar,986.0,Wilton Pereira Sampaio,31.0,Brazil,Louis van Gaal,Gregg Berhalter,788,Louis van Gaal,,1951-08-08,160,Netherlands,93,Gregg Berhalter,,1973-08-01,241,United States of America,1.1.0,2,2,World Cup 2022
3857270,2022-11-28,19:00:00.000,2,0,available,available,2026-05-03T16:08:58.928274,2026-05-03T16:12:46.065558,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,780,Portugal,male,H,183,Portugal,783,Uruguay,male,H,242,Uruguay,10,Group Stage,1001114,Lusail Stadium,185,Qatar,741.0,Alireza Faghani,14.0,Australia,Fernando Manuel Fernandes da Costa Santos,Diego Martín Alonso López,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,3633,Diego Martín Alonso López,Diego Alonso,1975-04-16,242,Uruguay,1.1.0,2,2,World Cup 2022
3857263,2022-11-27,19:00:00.000,1,1,available,available,2026-05-03T16:07:06.421378,2026-05-03T16:10:26.484913,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,772,Spain,male,E,214,Spain,770,Germany,male,E,85,Germany,10,Group Stage,1001113,Al Bayt Stadium,185,Qatar,293.0,Danny Desmond Makkelie,160.0,Netherlands,Luis Enrique Martínez García,Hans-Dieter Flick,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,3371,Hans-Dieter Flick,,1965-02-24,85,Germany,1.1.0,2,2,World Cup 2022
3857259,2022-11-28,10:00:00.000,3,3,available,available,2026-05-03T15:40:54.036463,2026-05-03T15:42:45.260902,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,2722,Cameroon,male,G,39,Cameroon,786,Serbia,male,G,203,Serbia,10,Group Stage,117897,Al Janoub Stadium   ,185,Qatar,737.0,Mohamed Abdulla Hassan Mohd,239.0,United Arab Emirates,Rigobert Song Bahanag,Dragan Stojković,1001250,Rigobert Song Bahanag,,1976-07-01,39,Cameroon,5908,Dragan Stojković,,1965-03-03,203,Serbia,1.1.0,2,2,World Cup 2022
3857283,2022-11-27,13:00:00.000,0,2,available,available,2026-05-03T15:38:39.723735,2026-05-03T15:40:42.835778,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,782,Belgium,male,F,22,Belgium,788,Morocco,male,,154,Morocco,10,Group Stage,1000838,Al Thumama Stadium,185,Qatar,740.0,César Arturo Ramos Palazuelos,147.0,Mexico,Roberto Martínez Montoliú,Walid Regragui,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1000518,Walid Regragui,,1975-09-23,154,Morocco,1.1.0,2,2,World Cup 2022
3857286,2022-11-20,16:00:00.000,0,2,available,available,2026-05-03T16:05:33.394676,2026-05-03T16:08:18.843212,1,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,3566,Qatar,male,A,185,Qatar,3565,Ecuador,male,A,65,Ecuador,10,Group Stage,1001113,Al Bayt Stadium,185,Qatar,269.0,Daniele Orsato,112.0,Italy,Félix Sánchez Bas,Gustavo Julio Alfaro,5710,Félix Sánchez Bas,Félix Sánchez,1975-12-13,214,Spain,2881,Gustavo Julio Alfaro,Gustavo Alfaro,1962-08-14,11,Argentina,1.1.0,2,2,World Cup 2022
3857300,2022-11-22,10:00:00.000,1,2,available,available,2026-05-04T01:42:53.551210,2026-05-04T01:51:00.290088,1,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,779,Argentina,male,C,11,Argentina,799,Saudi Arabia,male,C,200,Saudi Arabia,10,Group Stage,1001114,Lusail Stadium,185,Qatar,943.0,Slavko Vinčić,208.0,Slovenia,Lionel Sebastián Scaloni,Hervé Renard,5677,Lionel Sebastián Scaloni,,1978-05-16,11,Argentina,642,Hervé Renard,,1968-09-30,78,France,1.1.0,2,2,World Cup 2022
3857299,2022-11-28,13:00:00.000,2,3,available,available,2026-05-03T16:08:02.234658,2026-05-03T16:12:09.602169,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,791,South Korea,male,H,121,Korea (South),4885,Ghana,male,H,86,Ghana,10,Group Stage,94425,Education City Stadium ,185,Qatar,8.0,Anthony Taylor,68.0,England,Paulo Jorge Gomes Bento,Otto Addo,5688,Paulo Jorge Gomes Bento,Paulo Bento,1969-06-20,183,Portugal,1001251,Otto Addo,,1975-06-09,86,Ghana,1.1.0,2,2,World Cup 2022
3857293,2022-12-02,15:00:00.000,0,2,available,available,2026-05-04T01:47:06.968111,2026-05-04T01:49:10.912090,3,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,4885,Ghana,male,H,86,Ghana,783,Uruguay,male,H,242,Uruguay,10,Group Stage,117897,Al Janoub Stadium   ,185,Qatar,225.0,Daniel Siebert,85.0,Germany,Otto Addo,Diego Martín Alonso López,1001251,Otto Addo,,1975-06-09,86,Ghana,3633,Diego Martín Alonso López,Diego Alonso,1975-04-16,242,Uruguay,1.1.0,2,2,World Cup 2022
3857291,2022-11-23,16:00:00.000,7,0,available,available,2026-05-03T16:08:38.580488,2026-05-03T16:12:13.412295,1,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,772,Spain,male,E,214,Spain,795,Costa Rica,male,E,54,Costa Rica,10,Group Stage,1000838,Al Thumama Stadium,185,Qatar,,,,,Luis Enrique Martínez García,Luis Fernando Suárez Guzman,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,3094,Luis Fernando Suárez Guzman,Luis Fernando Suárez,1959-12-23,49,Colombia,1.1.0,2,2,World Cup 2022
3857281,2022-11-27,16:00:00.000,4,1,available,available,2026-05-04T01:47:00.853566,2026-05-04T01:51:52.104873,2,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,785,Croatia,male,F,56,Croatia,1833,Canada,male,F,40,Canada,10,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,1814.0,Andrés Matonte,242.0,Uruguay,Zlatko Dalić,John Herdman,307,Zlatko Dalić,,1966-10-26,56,Croatia,4435,John Herdman,,1975-07-19,68,England,1.1.0,2,2,World Cup 2022
3857280,2022-12-02,19:00:00.000,1,0,available,available,2026-05-03T15:41:58.839286,2026-05-03T15:44:07.018244,3,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,2722,Cameroon,male,G,39,Cameroon,781,Brazil,male,G,31,Brazil,10,Group Stage,1001114,Lusail Stadium,185,Qatar,438.0,Ismail Elfath,241.0,United States of America,Rigobert Song Bahanag,Adenor Leonardo Bacchi,1001250,Rigobert Song Bahanag,,1976-07-01,39,Cameroon,547,Adenor Leonardo Bacchi,Tite,1961-05-25,31,Brazil,1.1.0,2,2,World Cup 2022
3857279,2022-11-22,19:00:00.000,4,1,available,available,2026-05-04T01:44:53.405576,2026-05-04T01:50:33.615237,1,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,771,France,male,D,78,France,792,Australia,male,D,14,Australia,10,Group Stage,117897,Al Janoub Stadium   ,185,Qatar,2366.0,Victor Miguel de Freitas Gomes,211.0,South Africa,Didier Deschamps,Graham James Arnold,545,Didier Deschamps,,1968-10-15,78,France,5696,Graham James Arnold,,1963-08-03,14,Australia,1.1.0,2,2,World Cup 2022
3857262,2022-12-02,15:00:00.000,2,1,available,available,2026-05-03T16:05:21.572751,2026-05-03T16:07:48.636747,3,43,International,FIFA World Cup,International - FIFA World Cup,106,2022,791,South Korea,male,H,121,Korea (South),780,Portugal,male,H,183,Portugal,10,Group Stage,94425,Education City Stadium ,185,Qatar,1094.0,Facundo Tello Figueroa,11.0,Argentina,Paulo Jorge Gomes Bento,Fernando Manuel Fernandes da Costa Santos,5688,Paulo Jorge Gomes Bento,Paulo Bento,1969-06-20,183,Portugal,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,1.1.0,2,2,World Cup 2022
3788758,2021-06-17,13:00:00.000,2,1,available,available,2026-05-09T08:43:52.942714,2026-05-09T08:47:21.438061,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,C,238,Ukraine,2358,North Macedonia,male,C,135,"Macedonia, Republic of",10,Group Stage,4365,Arena Naţională,187,Romania,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Andrii Shevchenko,Igor Angelovski,2303,Andrii Shevchenko,,1976-09-29,238,Ukraine,4172,Igor Angelovski,,1976-06-02,135,"Macedonia, Republic of",1.1.0,2,2,Euro 2020
3788773,2021-06-23,19:00:00.000,2,2,available,available,2026-05-09T08:40:28.668942,2026-05-09T08:41:55.755211,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,780,Portugal,male,F,183,Portugal,771,France,male,F,78,France,10,Group Stage,116551,Puskás Aréna,103,Hungary,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,Fernando Manuel Fernandes da Costa Santos,Didier Deschamps,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2020
3788765,2021-06-20,16:00:00.000,3,1,available,available,2026-05-09T08:47:11.834605,2026-05-09T08:50:43.179455,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,773,Switzerland,male,A,221,Switzerland,909,Turkey,male,A,233,Turkey,10,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,943.0,Slavko Vinčić,208.0,Slovenia,Vladimir Petković,Şenol Güneş,492,Vladimir Petković,,1963-08-15,28,Bosnia and Herzegovina,701,Şenol Güneş,,1952-06-01,233,Turkey,1.1.0,2,2,Euro 2020
3788761,2021-06-18,13:00:00.000,1,0,available,available,2026-05-09T08:45:00.221474,2026-05-09T08:47:40.751022,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,790,Sweden,male,E,220,Sweden,908,Slovakia,male,E,207,Slovakia,10,Group Stage,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,225.0,Daniel Siebert,85.0,Germany,Jan Olof Andersson,Štefan Tarkovič,549,Jan Olof Andersson,,1962-09-29,220,Sweden,5363,Štefan Tarkovič,,1973-02-18,207,Slovakia,1.1.0,2,2,Euro 2020
3788760,2021-06-18,16:00:00.000,1,1,available,available,2026-05-09T08:46:02.678251,2026-05-09T08:46:32.249784,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,785,Croatia,male,D,56,Croatia,912,Czech Republic,male,D,60,Czech Republic,10,Group Stage,52986,Hampden Park,201,Scotland,2728.0,Carlos del Cerro Grande,214.0,Spain,Zlatko Dalić,Jaroslav Šilhavý,307,Zlatko Dalić,,1966-10-26,56,Croatia,183,Jaroslav Šilhavý,,1961-11-03,60,Czech Republic,1.1.0,2,2,Euro 2020
3795108,2021-07-02,16:00:00.000,1,1,available,available,2026-05-06T23:29:25.017271,2026-05-06T23:31:40.161883,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,773,Switzerland,male,A,221,Switzerland,772,Spain,male,E,214,Spain,11,Quarter-finals,4726,Saint-Petersburg Stadium ( Gazprom Arena ),188,Russia,1.0,Michael Oliver,68.0,England,Vladimir Petković,Luis Enrique Martínez García,492,Vladimir Petković,,1963-08-15,28,Bosnia and Herzegovina,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1.1.0,2,2,Euro 2020
3794687,2021-06-27,19:00:00.000,1,0,available,available,2026-05-06T23:32:26.915562,2026-05-06T23:36:27.356611,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,,22,Belgium,780,Portugal,male,,183,Portugal,33,Round of 16,117374,Estadio de La Cartuja,214,Spain,186.0,Felix Brych,85.0,Germany,Roberto Martínez Montoliú,Fernando Manuel Fernandes da Costa Santos,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,1.1.0,2,2,Euro 2020
3794690,2021-06-27,16:00:00.000,0,2,available,available,2026-05-06T23:31:20.360962,2026-05-06T23:36:06.127194,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,941,Netherlands,male,,160,Netherlands,912,Czech Republic,male,,60,Czech Republic,33,Round of 16,116551,Puskás Aréna,103,Hungary,725.0,Sergey Karasev,188.0,Russia,Frank de Boer,Jaroslav Šilhavý,686,Frank de Boer,,1970-05-15,160,Netherlands,183,Jaroslav Šilhavý,,1961-11-03,60,Czech Republic,1.1.0,2,2,Euro 2020
3794685,2021-06-26,19:00:00.000,2,1,available,available,2026-05-06T23:30:19.951323,2026-05-06T23:32:58.985332,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,,112,Italy,915,Austria,male,,15,Austria,33,Round of 16,4666,Wembley Stadium,68,England,8.0,Anthony Taylor,68.0,England,Roberto Mancini,Franco Foda,2997,Roberto Mancini,,1964-11-27,112,Italy,4061,Franco Foda,,1966-04-23,85,Germany,1.1.0,2,2,Euro 2020
3794692,2021-06-29,19:00:00.000,1,2,available,available,2026-05-06T23:27:21.234138,2026-05-06T23:28:01.683644,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,790,Sweden,male,,220,Sweden,911,Ukraine,male,,238,Ukraine,33,Round of 16,52986,Hampden Park,201,Scotland,269.0,Daniele Orsato,112.0,Italy,Jan Olof Andersson,Andrii Shevchenko,549,Jan Olof Andersson,,1962-09-29,220,Sweden,2303,Andrii Shevchenko,,1976-09-29,238,Ukraine,1.1.0,2,2,Euro 2020
3794689,2021-06-26,16:00:00.000,0,4,available,available,2026-05-06T23:28:56.883924,2026-05-06T23:32:30.220374,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,907,Wales,male,,249,Wales,776,Denmark,male,,61,Denmark,33,Round of 16,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,225.0,Daniel Siebert,85.0,Germany,Robert Page,Kasper Hjulmand,1000471,Robert Page,,1974-09-03,249,Wales,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2020
3795107,2021-07-02,19:00:00.000,1,2,available,available,2026-05-06T23:28:14.415972,2026-05-06T23:30:41.006856,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,782,Belgium,male,,22,Belgium,914,Italy,male,,112,Italy,11,Quarter-finals,4867,Allianz Arena,85,Germany,943.0,Slavko Vinčić,208.0,Slovenia,Roberto Martínez Montoliú,Roberto Mancini,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,2997,Roberto Mancini,,1964-11-27,112,Italy,1.1.0,2,2,Euro 2020
3795187,2021-07-03,19:00:00.000,0,4,available,available,2026-05-06T23:31:18.449163,2026-05-06T23:35:33.189997,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,911,Ukraine,male,,238,Ukraine,768,England,male,,68,England,11,Quarter-finals,381,Estadio Olímpico,112,Italy,186.0,Felix Brych,85.0,Germany,Andrii Shevchenko,Gareth Southgate,2303,Andrii Shevchenko,,1976-09-29,238,Ukraine,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2020
3795220,2021-07-06,19:00:00.000,1,1,available,available,2026-05-06T23:32:32.584539,2026-05-06T23:34:43.184481,6,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,,112,Italy,772,Spain,male,,214,Spain,15,Semi-finals,4666,Wembley Stadium,68,England,186.0,Felix Brych,85.0,Germany,Roberto Mancini,Luis Enrique Martínez García,2997,Roberto Mancini,,1964-11-27,112,Italy,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1.1.0,2,2,Euro 2020
3794686,2021-06-28,16:00:00.000,3,5,available,available,2026-05-06T23:25:03.512900,2026-05-06T23:26:07.387153,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,785,Croatia,male,,56,Croatia,772,Spain,male,,214,Spain,33,Round of 16,495,Parken,61,Denmark,581.0,Cüneyt Çakιr,233.0,Turkey,Zlatko Dalić,Luis Enrique Martínez García,307,Zlatko Dalić,,1966-10-26,56,Croatia,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1.1.0,2,2,Euro 2020
3788763,2021-06-19,13:00:00.000,1,1,available,available,2025-11-02T14:12:40.050597,2025-11-02T14:20:27.607242,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,916,Hungary,male,F,103,Hungary,771,France,male,F,78,France,10,Group Stage,116551,Puskás Aréna,103,Hungary,1.0,Michael Oliver,68.0,England,Marco Rossi,Didier Deschamps,3616,Marco Rossi,,1964-09-09,112,Italy,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2020
3795506,2021-07-11,21:00:00.000,1,1,available,available,2024-07-31T12:29:15.702309,2024-07-31T12:30:57.587087,7,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,A,112,Italy,768,England,male,D,68,England,26,Final,4666,Wembley Stadium,68,England,287.0,Björn Kuipers,160.0,Netherlands,Roberto Mancini,Gareth Southgate,2997,Roberto Mancini,,1964-11-27,112,Italy,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2020
3788769,2021-06-21,21:00:00.000,1,4,available,available,2022-12-01T16:23:46.374386,2023-04-27T22:20:21.686564,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,796,Russia,male,B,188,Russia,776,Denmark,male,B,61,Denmark,10,Group Stage,495,Parken,61,Denmark,76.0,Clément Turpin,78.0,France,Stanislav Cherchesov,Kasper Hjulmand,365,Stanislav Cherchesov,,1963-09-02,188,Russia,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2020
3788766,2021-06-20,18:00:00.000,1,0,available,available,2022-12-01T16:20:49.842595,2023-04-27T22:22:42.769375,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,A,112,Italy,907,Wales,male,A,249,Wales,10,Group Stage,381,Estadio Olímpico,112,Italy,448.0,Ovidiu Alin Hațegan,187.0,Romania,Roberto Mancini,Robert Page,2997,Roberto Mancini,,1964-11-27,112,Italy,1000471,Robert Page,,1974-09-03,249,Wales,1.1.0,2,2,Euro 2020
3788764,2021-06-19,18:00:00.000,2,4,available,available,2021-06-20T13:10:40.911,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,780,Portugal,male,Group F,183,Portugal,770,Germany,male,Group F,85,Germany,10,Group Stage,4867,Allianz Arena,85,Germany,8.0,Anthony Taylor,68.0,England,Fernando Manuel Fernandes da Costa Santos,Joachim Löw,607,Fernando Manuel Fernandes da Costa Santos,Fernando Santos,1954-10-10,183,Portugal,602,Joachim Löw,,1960-02-03,85,Germany,1.1.0,2,2,Euro 2020
3788755,2021-06-16,16:00:00.000,0,2,available,available,2026-05-09T08:42:53.401342,2026-05-09T08:44:33.230809,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,909,Turkey,male,A,233,Turkey,907,Wales,male,A,249,Wales,10,Group Stage,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Şenol Güneş,Robert Page,701,Şenol Güneş,,1952-06-01,233,Turkey,1000471,Robert Page,,1974-09-03,249,Wales,1.1.0,2,2,Euro 2020
3788754,2021-06-16,21:00:00.000,3,0,available,available,2022-12-01T16:14:48.865959,2023-04-27T22:33:19.992088,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,914,Italy,male,A,112,Italy,773,Switzerland,male,A,221,Switzerland,10,Group Stage,381,Estadio Olímpico,112,Italy,725.0,Sergey Karasev,188.0,Russia,Roberto Mancini,Vladimir Petković,2997,Roberto Mancini,,1964-11-27,112,Italy,492,Vladimir Petković,,1963-08-15,28,Bosnia and Herzegovina,1.1.0,2,2,Euro 2020
3788762,2021-06-19,21:00:00.000,1,1,available,available,2021-09-06T18:23:20.676161,2022-08-04T12:00,2,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,772,Spain,male,Group E,214,Spain,789,Poland,male,Group E,182,Poland,10,Group Stage,117374,Estadio de La Cartuja,214,Spain,269.0,Daniele Orsato,112.0,Italy,Luis Enrique Martínez García,Paulo Manuel Carvalho de Sousa,793,Luis Enrique Martínez García,Luis Enrique,1970-05-08,214,Spain,1798,Paulo Manuel Carvalho de Sousa,Paulo Sousa,1970-08-30,183,Portugal,1.1.0,2,2,Euro 2020
3788747,2021-06-13,16:00:00.000,3,1,available,available,2026-05-09T08:40:46.930675,2026-05-09T08:41:42.106550,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,915,Austria,male,C,15,Austria,2358,North Macedonia,male,C,135,"Macedonia, Republic of",10,Group Stage,4365,Arena Naţională,187,Romania,591.0,Lars Christian Andreas Ekberg,220.0,Sweden,Franco Foda,Igor Angelovski,4061,Franco Foda,,1966-04-23,85,Germany,4172,Igor Angelovski,,1976-06-02,135,"Macedonia, Republic of",1.1.0,2,2,Euro 2020
3788741,2021-06-11,21:00:00.000,0,3,available,available,2022-12-01T16:06:42.263441,2023-04-27T22:38:34.970148,1,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,909,Turkey,male,A,233,Turkey,914,Italy,male,A,112,Italy,10,Group Stage,381,Estadio Olímpico,112,Italy,293.0,Danny Desmond Makkelie,160.0,Netherlands,Şenol Güneş,Roberto Mancini,701,Şenol Güneş,,1952-06-01,233,Turkey,2997,Roberto Mancini,,1964-11-27,112,Italy,1.1.0,2,2,Euro 2020
3795109,2021-07-03,16:00:00.000,1,2,available,available,2026-05-06T23:30:17.374043,2026-05-06T23:31:49.106798,5,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,912,Czech Republic,male,D,60,Czech Republic,776,Denmark,male,B,61,Denmark,11,Quarter-finals,4549,Bakı Olimpiya Stadionu,16,Azerbaijan,287.0,Björn Kuipers,160.0,Netherlands,Jaroslav Šilhavý,Kasper Hjulmand,183,Jaroslav Šilhavý,,1961-11-03,60,Czech Republic,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2020
3788770,2021-06-21,18:00:00.000,0,3,available,available,2024-04-16T12:44:40.558402,2024-04-16T12:46:49.288588,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,2358,North Macedonia,male,C,135,"Macedonia, Republic of",941,Netherlands,male,C,160,Netherlands,10,Group Stage,4815,Johan Cruijff Arena (Amsterdam),160,Netherlands,583.0,Istvan Kovacs,187.0,Romania,Igor Angelovski,Frank de Boer,4172,Igor Angelovski,,1976-06-02,135,"Macedonia, Republic of",686,Frank de Boer,,1970-05-15,160,Netherlands,1.1.0,2,2,Euro 2020
3794688,2021-06-29,18:00:00.000,2,0,available,available,2022-12-01T16:33:31.807173,2023-04-27T21:59:49.305159,4,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,768,England,male,,68,England,770,Germany,male,,85,Germany,33,Round of 16,4666,Wembley Stadium,68,England,293.0,Danny Desmond Makkelie,160.0,Netherlands,Gareth Southgate,Joachim Löw,277,Gareth Southgate,,1970-09-03,68,England,602,Joachim Löw,,1960-02-03,85,Germany,1.1.0,2,2,Euro 2020
3788774,2021-06-23,21:00:00.000,2,2,available,available,2022-12-01T16:27:21.961616,2023-04-27T22:12:04.115968,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,770,Germany,male,F,85,Germany,916,Hungary,male,F,103,Hungary,10,Group Stage,4867,Allianz Arena,85,Germany,725.0,Sergey Karasev,188.0,Russia,Joachim Löw,Marco Rossi,602,Joachim Löw,,1960-02-03,85,Germany,3616,Marco Rossi,,1964-09-09,112,Italy,1.1.0,2,2,Euro 2020
3788771,2021-06-22,21:00:00.000,3,1,available,available,2022-12-01T16:24:40.775448,2023-04-27T22:19:15.479272,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,785,Croatia,male,D,56,Croatia,942,Scotland,male,D,201,Scotland,10,Group Stage,52986,Hampden Park,201,Scotland,1121.0,Fernando Andrés Rapallini,11.0,Argentina,Zlatko Dalić,Steve Clarke,307,Zlatko Dalić,,1966-10-26,56,Croatia,510,Steve Clarke,,1963-08-29,201,Scotland,1.1.0,2,2,Euro 2020
3788772,2021-06-22,21:00:00.000,0,1,available,available,2022-12-01T16:25:31.584701,2023-04-27T22:18:42.584366,3,55,Europe,UEFA Euro,Europe - UEFA Euro,43,2020,912,Czech Republic,male,D,60,Czech Republic,768,England,male,D,68,England,10,Group Stage,4666,Wembley Stadium,68,England,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Jaroslav Šilhavý,Gareth Southgate,183,Jaroslav Šilhavý,,1961-11-03,60,Czech Republic,277,Gareth Southgate,,1970-09-03,68,England,1.1.0,2,2,Euro 2020
